Genre,Title,GoogleMapsLink,ID
cultural_tourism,Southeast Asia Heritage,http://www.google.com/maps/place/Southeast+Asia+Heritage/data=!4m7!3m6!1s0x31cc49dcb59edfd7:0xb0f807b2368a7f1!8m2!3d3.1463826!4d101.6956694!16s%2Fg%2F11fpmgxnr1!19sChIJ19-etdxJzDER8adoI3uADws?authuser=0&hl=en&rclk=1,439
cultural_tourism,"Ministry Of Tourism, Arts & Culture","http://www.google.com/maps/place/Ministry+Of+Tourism,+Arts+%26+Culture/data=!4m7!3m6!1s0x31cc483dc9cfaa53:0x2c30002f189413f7!8m2!3d2.8983306!4d101.6682477!16s%2Fg%2F11cltqq1lv!19sChIJU6rPyT1IzDER9xOUGC8AMCw?authuser=0&hl=en&rclk=1",793
cultural_tourism,Taman Budaya Kuala Lumpur,http://www.google.com/maps/place/Taman+Budaya+Kuala+Lumpur/data=!4m7!3m6!1s0x31cc49daadec946b:0xd5341ed12be1d311!8m2!3d3.141066!4d101.6957171!16s%2Fg%2F1td1rz5g!19sChIJa5TsrdpJzDEREdPhK9EeNNU?authuser=0&hl=en&rclk=1,1016
cultural_tourism,MALAYSIA HERITAGE STUDIOS,http://www.google.com/maps/place/MALAYSIA+HERITAGE+STUDIOS/data=!4m7!3m6!1s0x31d1e5a974097f41:0xd29c1d9e30bf7fac!8m2!3d2.2823631!4d102.3038163!16s%2Fm%2F012vhprc!19sChIJQX8JdKnl0TERrH-_MJ4dnNI?authuser=0&hl=en&rclk=1,905
cultural_tourism,Ministry Of Tourism Malaysia,http://www.google.com/maps/place/Ministry+Of+Tourism+Malaysia/data=!4m7!3m6!1s0x31cc37d73987d91f:0xdbeef5491cede4b1!8m2!3d3.1568438!4d101.7071068!16s%2Fg%2F11byl51grn!19sChIJH9mHOdc3zDERseTtHEn17ts?authuser=0&hl=en&rclk=1,492
cultural_tourism,"George Town, Malaysia UNESCO AREA","http://www.google.com/maps/place/George+Town,+Malaysia+UNESCO+AREA/data=!4m7!3m6!1s0x304ac3ca426de54f:0x41e6e4e220b82600!8m2!3d5.4138513!4d100.3327849!16s%2Fg%2F11kdh1xjnh!19sChIJT-VtQsrDSjARACa4IOLk5kE?authuser=0&hl=en&rclk=1",795
cultural_tourism,MATIC,http://www.google.com/maps/place/MATIC/data=!4m7!3m6!1s0x31cc37cf6f166e6f:0x5107641e813b1a0d!8m2!3d3.1573064!4d101.7070846!16s%2Fg%2F1thq7cml!19sChIJb24Wb883zDERDRo7gR5kB1E?authuser=0&hl=en&rclk=1,147
cultural_tourism,Kampung Budaya Sarawak,http://www.google.com/maps/place/Kampung+Budaya+Sarawak/data=!4m7!3m6!1s0x31faff9c78be2e59:0x8b3ff59aed592453!8m2!3d1.7500924!4d110.3159462!16s%2Fg%2F113jydzd3!19sChIJWS6-eJz_-jERUyRZ7Zr1P4s?authuser=0&hl=en&rclk=1,851
cultural_tourism,Muar Cultural Walk,http://www.google.com/maps/place/Muar+Cultural+Walk/data=!4m7!3m6!1s0x31d1b90428e6265b:0xc7fa4e6d741a6af0!8m2!3d2.0485528!4d102.57!16s%2Fg%2F11ggncj6dk!19sChIJWybmKAS50TER8GoadG1O-sc?authuser=0&hl=en&rclk=1,566
cultural_tourism,Badan Warisan Malaysia,http://www.google.com/maps/place/Badan+Warisan+Malaysia/data=!4m7!3m6!1s0x31cc362d38433291:0x11c027ba69787c1d!8m2!3d3.1505!4d101.71669!16s%2Fg%2F1tnpby4r!19sChIJkTJDOC02zDERHXx4abonwBE?authuser=0&hl=en&rclk=1,28
cultural_tourism,Lembaga Penggalakan Pelancongan Malaysia,http://www.google.com/maps/place/Lembaga+Penggalakan+Pelancongan+Malaysia/data=!4m7!3m6!1s0x31cdb7970460f9e3:0x9ceef809e3414524!8m2!3d2.8978684!4d101.6683334!16s%2Fg%2F11bymwzwmf!19sChIJ4_lgBJe3zTERJEVB4wn47pw?authuser=0&hl=en&rclk=1,629
cultural_tourism,Jungle School Gombak Malaysia (JSGM),http://www.google.com/maps/place/Jungle+School+Gombak+Malaysia+%28JSGM%29/data=!4m7!3m6!1s0x31cc3f140453c2ff:0xea22307866b7197!8m2!3d3.2763275!4d101.7270127!16s%2Fg%2F11k3hf2cgl!19sChIJ_8JTBBQ_zDERl3Frhgcjog4?authuser=0&hl=en&rclk=1,1022
cultural_tourism,Malaysian Women Tourist Guide Assocation (MWTGA),http://www.google.com/maps/place/Malaysian+Women+Tourist+Guide+Assocation+%28MWTGA%29/data=!4m7!3m6!1s0x31cc498efc302771:0x6b21b678b44291dd!8m2!3d3.1463385!4d101.6957478!16s%2Fg%2F11jg0v2cn0!19sChIJcScw_I5JzDER3ZFCtHi2IWs?authuser=0&hl=en&rclk=1,700
cultural_tourism,Orang Asli Crafts Museum,http://www.google.com/maps/place/Orang+Asli+Crafts+Museum/data=!4m7!3m6!1s0x31cc49b9cf358ae5:0x5091c58cdd180d8d!8m2!3d3.137701!4d101.6884631!16s%2Fg%2F1q66nlxhg!19sChIJ5Yo1z7lJzDERjQ0Y3YzFkVA?authuser=0&hl=en&rclk=1,592
cultural_tourism,Chan She Shu Yuen Clan Ancestral Hall,http://www.google.com/maps/place/Chan+She+Shu+Yuen+Clan+Ancestral+Hall/data=!4m7!3m6!1s0x31cc49da1df19117:0xd920a6f95e11673!8m2!3d3.1402509!4d101.6984022!16s%2Fg%2F1tfkn7jv!19sChIJF5HxHdpJzDERcxbhlW8Kkg0?authuser=0&hl=en&rclk=1,587
cultural_tourism,Hakka Heritage Gallery Bekok,http://www.google.com/maps/place/Hakka+Heritage+Gallery+Bekok/data=!4m7!3m6!1s0x31d0224b6567918d:0xcf4c11faaff0cef9!8m2!3d2.295609!4d103.1301918!16s%2Fg%2F11d_83sz66!19sChIJjZFnZUsi0DER-c7wr_oRTM8?authuser=0&hl=en&rclk=1,346
cultural_tourism,Victoria Fountain,http://www.google.com/maps/place/Victoria+Fountain/data=!4m7!3m6!1s0x31cc49cdc0e321d3:0xf2d6c29b2228797e!8m2!3d3.1476561!4d101.6937926!16s%2Fg%2F11f53g92ql!19sChIJ0yHjwM1JzDERfnkoIpvC1vI?authuser=0&hl=en&rclk=1,621
cultural_tourism,MinNature Malaysia,http://www.google.com/maps/place/MinNature+Malaysia/data=!4m7!3m6!1s0x31cc4c935376b5db:0xf4edad1f20aa18e4!8m2!3d3.1439061!4d101.710928!16s%2Fg%2F11cssv46zg!19sChIJ27V2U5NMzDER5BiqIB-t7fQ?authuser=0&hl=en&rclk=1,805
cultural_tourism,Tugu Negara,http://www.google.com/maps/place/Tugu+Negara/data=!4m7!3m6!1s0x31cc49b57eea47b7:0x926f04df3868fecb!8m2!3d3.1488546!4d101.6838276!16zL20vMDV3bmZi!19sChIJt0fqfrVJzDERy_5oON8Eb5I?authuser=0&hl=en&rclk=1,1066
cultural_tourism,Rumah Penghulu Abu Seman,http://www.google.com/maps/place/Rumah+Penghulu+Abu+Seman/data=!4m7!3m6!1s0x31cc362d39acde41:0x73c15716406772fc!8m2!3d3.1502709!4d101.7164636!16s%2Fg%2F1hc0w5ykl!19sChIJQd6sOS02zDER_HJnQBZXwXM?authuser=0&hl=en&rclk=1,859
cultural_tourism,Bentong Gallery,http://www.google.com/maps/place/Bentong+Gallery/data=!4m7!3m6!1s0x31cc0541d83389e5:0x3c9fd47565acbda9!8m2!3d3.5240454!4d101.9082794!16s%2Fg%2F11dxdd5mv8!19sChIJ5Ykz2EEFzDERqb2sZXXUnzw?authuser=0&hl=en&rclk=1,204
cultural_tourism,Muzium Orang Asli Gombak (MOAG),http://www.google.com/maps/place/Muzium+Orang+Asli+Gombak+%28MOAG%29/data=!4m7!3m6!1s0x31cc3f1492d7133d:0x2ec3082898d10f95!8m2!3d3.2942924!4d101.7321237!16s%2Fm%2F03hn05r!19sChIJPRPXkhQ_zDERlQ_RmCgIwy4?authuser=0&hl=en&rclk=1,645
cultural_tourism,Istana Negara,http://www.google.com/maps/place/Istana+Negara/data=!4m7!3m6!1s0x31cc48582826c2ad:0xd36dbe78ef7caac8!8m2!3d3.1614782!4d101.6638917!16s%2Fm%2F0ch3pxm!19sChIJrcImKFhIzDERyKp873i-bdM?authuser=0&hl=en&rclk=1,618
cultural_tourism,The National Museum of Malaysia,http://www.google.com/maps/place/The+National+Museum+of+Malaysia/data=!4m7!3m6!1s0x31cc49c71f9dfef7:0x7a53ea764838b90b!8m2!3d3.137711!4d101.6874214!16zL20vMDV3bjk4!19sChIJ9_6dH8dJzDERC7k4SHbqU3o?authuser=0&hl=en&rclk=1,210
cultural_tourism,Art House Gallery Museum of Ethnic Arts,http://www.google.com/maps/place/Art+House+Gallery+Museum+of+Ethnic+Arts/data=!4m7!3m6!1s0x31cc365b800595c1:0x5567a46b33f6cebc!8m2!3d3.1464747!4d101.6955059!16s%2Fg%2F1vgq9ldy!19sChIJwZUFgFs2zDERvM72M2ukZ1U?authuser=0&hl=en&rclk=1,923
cultural_tourism,Temple of Fine Arts KL,http://www.google.com/maps/place/Temple+of+Fine+Arts+KL/data=!4m7!3m6!1s0x31cc49ebb99f2a69:0xe36a866a7b9fe8a!8m2!3d3.1278302!4d101.6876188!16s%2Fg%2F1tdyc3y7!19sChIJaSqfuetJzDERiv65p2aoNg4?authuser=0&hl=en&rclk=1,1039
cultural_tourism,Naning Heritage and History Museum,http://www.google.com/maps/place/Naning+Heritage+and+History+Museum/data=!4m7!3m6!1s0x31ce024802f027b9:0xcee1ede9b131260!8m2!3d2.4345429!4d102.1862708!16s%2Fg%2F11d_d2q07z!19sChIJuSfwAkgCzjERYBITm94e7gw?authuser=0&hl=en&rclk=1,871
cultural_tourism,Jejak Warisan Batu Pahat (Batu Pahat Heritage Trail),http://www.google.com/maps/place/Jejak+Warisan+Batu+Pahat+%28Batu+Pahat+Heritage+Trail%29/data=!4m7!3m6!1s0x31d057ec51dc28d3:0x1e450324329fccfb!8m2!3d1.8502176!4d102.9258595!16s%2Fg%2F11s0yrqk72!19sChIJ0yjcUexX0DER-8yfMiQDRR4?authuser=0&hl=en&rclk=1,733
cultural_tourism,Bentong Walk,http://www.google.com/maps/place/Bentong+Walk/data=!4m7!3m6!1s0x31cc0541f11c2e09:0xaff5d41c67ada9f0!8m2!3d3.523445!4d101.9067533!16s%2Fg%2F11bxr1_j09!19sChIJCS4c8UEFzDER8KmtZxzU9a8?authuser=0&hl=en&rclk=1,803
cultural_tourism,Agensi Pelancongan Jamek Travels Sdn. Bhd.,http://www.google.com/maps/place/Agensi+Pelancongan+Jamek+Travels+Sdn.+Bhd./data=!4m7!3m6!1s0x31cc482d3a7d585f:0x9b053e31f9ee1c78!8m2!3d3.152678!4d101.6983276!16s%2Fg%2F1xcbm3pw!19sChIJX1h9Oi1IzDEReBzu-TE-BZs?authuser=0&hl=en&rclk=1,519
cultural_tourism,Johor Bahru Chinese Heritage Museum,http://www.google.com/maps/place/Johor+Bahru+Chinese+Heritage+Museum/data=!4m7!3m6!1s0x31da12e8871ecdc1:0x33e8e965175ed357!8m2!3d1.4560873!4d103.7631796!16s%2Fg%2F11c1x44g73!19sChIJwc0eh-gS2jERV9NeF2Xp6DM?authuser=0&hl=en&rclk=1,382
cultural_tourism,"Laluan Seni, Pekan Lama","http://www.google.com/maps/place/Laluan+Seni,+Pekan+Lama/data=!4m7!3m6!1s0x31ccf333267eba03:0xd860df9ba3c940cf!8m2!3d3.3410616!4d101.2492078!16s%2Fg%2F11jt7rbx4n!19sChIJA7p-JjPzzDERz0DJo5vfYNg?authuser=0&hl=en&rclk=1",595
cultural_tourism,SeniKome PÃ©ng HÄ“ng East Coast Arts & Cultural Centre,http://www.google.com/maps/place/SeniKome+P%C3%A9ng+H%C4%93ng+East+Coast+Arts+%26+Cultural+Centre/data=!4m7!3m6!1s0x31cc140126e525ef:0xc50aeb5506865242!8m2!3d3.4254882!4d101.7945978!16s%2Fg%2F11fxvmw1ch!19sChIJ7yXlJgEUzDERQlKGBlXrCsU?authuser=0&hl=en&rclk=1,39
cultural_tourism,Johor Tourist Information Center,http://www.google.com/maps/place/Johor+Tourist+Information+Center/data=!4m7!3m6!1s0x31da12e9bb58b8ff:0xd33f44fc33c607ea!8m2!3d1.456719!4d103.7596972!16s%2Fg%2F1hc46t73_!19sChIJ_7hYu-kS2jER6gfGM_xEP9M?authuser=0&hl=en&rclk=1,50
cultural_tourism,Orang Asli Museum (Muzium Orang Asli/ Aborigines Museum /à®†à®¤à®¿à®µà®¾à®šà®¿à®•à®³à¯ à®…à®°à¯à®™à¯à®•à®¾à®Ÿà¯à®šà®¿à®¯à®•à®®à¯/ åŽŸä½æ°‘åšç‰©é¦†),http://www.google.com/maps/place/Orang+Asli+Museum+%28Muzium+Orang+Asli%2F+Aborigines+Museum+%2F%E0%AE%86%E0%AE%A4%E0%AE%BF%E0%AE%B5%E0%AE%BE%E0%AE%9A%E0%AE%BF%E0%AE%95%E0%AE%B3%E0%AF%8D+%E0%AE%85%E0%AE%B0%E0%AF%81%E0%AE%99%E0%AF%8D%E0%AE%95%E0%AE%BE%E0%AE%9F%E0%AF%8D%E0%AE%9A%E0%AE%BF%E0%AE%AF%E0%AE%95%E0%AE%AE%E0%AF%8D%2F+%E5%8E%9F%E4%BD%8F%E6%B0%91%E5%8D%9A%E7%89%A9%E9%A6%86%29/data=!4m7!3m6!1s0x31d1e507e07b6017:0x571fa1eae848d086!8m2!3d2.2787849!4d102.2990699!16s%2Fg%2F120j8k0t!19sChIJF2B74Afl0TERhtBI6OqhH1c?authuser=0&hl=en&rclk=1,676
cultural_tourism,Malaysian Chinese Tourism Association,http://www.google.com/maps/place/Malaysian+Chinese+Tourism+Association/data=!4m7!3m6!1s0x31cc36436b5a3659:0x53da1f0fe98e001a!8m2!3d3.13497!4d101.739239!16s%2Fg%2F119tgh0tk!19sChIJWTZaa0M2zDERGgCO6Q8f2lM?authuser=0&hl=en&rclk=1,735
cultural_tourism,Merdeka Square,http://www.google.com/maps/place/Merdeka+Square/data=!4m7!3m6!1s0x31cc49cd98881539:0x340bf906bc763359!8m2!3d3.1490605!4d101.6936592!16zL20vMDV3bXpy!19sChIJORWImM1JzDERWTN2vAb5CzQ?authuser=0&hl=en&rclk=1,515
cultural_tourism,Merdeka 118,http://www.google.com/maps/place/Merdeka+118/data=!4m7!3m6!1s0x31cc493e8ae1d7f1:0x321efc57d42c8462!8m2!3d3.1420705!4d101.7009052!16s%2Fg%2F11frftrr7p!19sChIJ8dfhij5JzDERYoQs1Ff8HjI?authuser=0&hl=en&rclk=1,138
cultural_tourism,Arulmiku Sam Kow Tong Temple,http://www.google.com/maps/place/Arulmiku+Sam+Kow+Tong+Temple/data=!4m7!3m6!1s0x31cc49c1ddafc453:0xe97ac62100b8db7!8m2!3d3.1325571!4d101.6887129!16s%2Fg%2F1hc48ylmz!19sChIJU8Sv3cFJzDERt40LEGKslw4?authuser=0&hl=en&rclk=1,1067
cultural_tourism,China Cultural Centre in Kuala Lumpur,http://www.google.com/maps/place/China+Cultural+Centre+in+Kuala+Lumpur/data=!4m7!3m6!1s0x31cc49bdbe0bce39:0x5029440ce10db1b5!8m2!3d3.1564013!4d101.7053885!16s%2Fg%2F11h54x09t9!19sChIJOc4Lvr1JzDERtbEN4QxEKVA?authuser=0&hl=en&rclk=1,329
cultural_tourism,Museum of Asian Art,http://www.google.com/maps/place/Museum+of+Asian+Art/data=!4m7!3m6!1s0x31cc4830e8d5d04f:0x302a076221b30e17!8m2!3d3.1182613!4d101.6532152!16s%2Fg%2F1vmqzx1r!19sChIJT9DV6DBIzDERFw6zIWIHKjA?authuser=0&hl=en&rclk=1,569
cultural_tourism,Tourism Malaysia,http://www.google.com/maps/place/Tourism+Malaysia/data=!4m7!3m6!1s0x31cdb79b754927cd:0x789700e94782a5b6!8m2!3d2.8981381!4d101.6682945!16s%2Fg%2F11bymt58pc!19sChIJzSdJdZu3zTERtqWCR-kAl3g?authuser=0&hl=en&rclk=1,927
cultural_tourism,Colmar Malaysia (French Village),http://www.google.com/maps/place/Colmar+Malaysia+%28French+Village%29/data=!4m7!3m6!1s0x31cc17aaf046dd0d:0x8bd50007a6ae8fbc!8m2!3d3.4006808!4d101.8395013!16s%2Fg%2F11sqscsqhp!19sChIJDd1G8KoXzDERvI-upgcA1Ys?authuser=0&hl=en&rclk=1,687
cultural_tourism,Dewan Filharmonik PETRONAS,http://www.google.com/maps/place/Dewan+Filharmonik+PETRONAS/data=!4m7!3m6!1s0x31cc37d6b5277b89:0xc379f35409a7bc73!8m2!3d3.1582124!4d101.7115257!16s%2Fm%2F03cvxmt!19sChIJiXsntdY3zDERc7ynCVTzecM?authuser=0&hl=en&rclk=1,749
cultural_tourism,Royal Gallery Tuanku Ja'afar,http://www.google.com/maps/place/Royal+Gallery+Tuanku+Ja%27afar/data=!4m7!3m6!1s0x31cddd857f512413:0x9606877bdeb24290!8m2!3d2.7251956!4d101.9461522!16s%2Fg%2F11c5bpnxm5!19sChIJEyRRf4XdzTERkEKy3nuHBpY?authuser=0&hl=en&rclk=1,112
cultural_tourism,Akademi Jawi Malaysia Sdn Bhd,http://www.google.com/maps/place/Akademi+Jawi+Malaysia+Sdn+Bhd/data=!4m7!3m6!1s0x31cdc9984fe287e1:0xb8f3f3df03376dc3!8m2!3d2.8820862!4d101.7938373!16s%2Fg%2F11fngxkwbj!19sChIJ4YfiT5jJzTERw203A9_z87g?authuser=0&hl=en&rclk=1,1064
cultural_tourism,Laman Perdana,http://www.google.com/maps/place/Laman+Perdana/data=!4m7!3m6!1s0x31cc49c819b991e3:0x2bb9f2567460976f!8m2!3d3.1427842!4d101.6846621!16s%2Fg%2F11fxdtj3zt!19sChIJ45G5GchJzDERb5dgdFbyuSs?authuser=0&hl=en&rclk=1,958
cultural_tourism,National Art Gallery,http://www.google.com/maps/place/National+Art+Gallery/data=!4m7!3m6!1s0x31cc486cea2db79f:0x33e4d7a469aff301!8m2!3d3.1736636!4d101.7052282!16s%2Fm%2F03gsj1l!19sChIJn7ct6mxIzDERAfOvaaTX5DM?authuser=0&hl=en&rclk=1,338
cultural_tourism,Plaza Tugu Negara,http://www.google.com/maps/place/Plaza+Tugu+Negara/data=!4m7!3m6!1s0x31cc49ca9a0a383b:0x6e36c7e902c07f30!8m2!3d3.149993!4d101.6847623!16s%2Fg%2F11g876nml5!19sChIJOzgKmspJzDERMH_AAunHNm4?authuser=0&hl=en&rclk=1,17
cultural_tourism,Baba & Nyonya Heritage Museum,http://www.google.com/maps/place/Baba+%26+Nyonya+Heritage+Museum/data=!4m7!3m6!1s0x31d1f1dc5bd1d57d:0x48fac466a7bd22f1!8m2!3d2.1953382!4d102.2467179!16s%2Fm%2F03hngrw!19sChIJfdXRW9zx0TER8SK9p2bE-kg?authuser=0&hl=en&rclk=1,1026
cultural_tourism,Batu Caves,http://www.google.com/maps/place/Batu+Caves/data=!4m7!3m6!1s0x31cc470c8949a805:0xf2bfebb2b36f9ef9!8m2!3d3.2378844!4d101.6840385!16zL20vMHN5cDk!19sChIJBahJiQxHzDER-Z5vs7Lrv_I?authuser=0&hl=en&rclk=1,397
cultural_tourism,Lembaga Muzium Negeri Sembilan,http://www.google.com/maps/place/Lembaga+Muzium+Negeri+Sembilan/data=!4m7!3m6!1s0x31cde796bbf7ae77:0x86b68bf9a563fb0c!8m2!3d2.7179077!4d101.920485!16s%2Fg%2F1wt3kxhw!19sChIJd673u5bnzTERDPtjpfmLtoY?authuser=0&hl=en&rclk=1,746
cultural_tourism,Korea Plaza,http://www.google.com/maps/place/Korea+Plaza/data=!4m7!3m6!1s0x31cc37d42ab59c53:0x9d5b0dfe8488b2aa!8m2!3d3.1528311!4d101.707417!16s%2Fg%2F1pzq5_plc!19sChIJU5y1KtQ3zDERqrKIhP4NW50?authuser=0&hl=en&rclk=1,224
cultural_tourism,Malaysia Youth Museum,http://www.google.com/maps/place/Malaysia+Youth+Museum/data=!4m7!3m6!1s0x31d1f1de7e88739b:0x64d0f4abed0bc19d!8m2!3d2.1946502!4d102.2494426!16s%2Fm%2F012sdc6c!19sChIJm3OIft7x0TERncEL7av00GQ?authuser=0&hl=en&rclk=1,753
cultural_tourism,Arulmigu Murugan Statue Batu Caves,http://www.google.com/maps/place/Arulmigu+Murugan+Statue+Batu+Caves/data=!4m7!3m6!1s0x31cc47f347dbdff5:0x24379bcd18eb54df!8m2!3d3.2374497!4d101.683972!16s%2Fm%2F0j2918k!19sChIJ9d_bR_NHzDER31TrGM2bNyQ?authuser=0&hl=en&rclk=1,250
cultural_tourism,"Panggung Seri, Taman Budaya Negeri Melaka","http://www.google.com/maps/place/Panggung+Seri,+Taman+Budaya+Negeri+Melaka/data=!4m7!3m6!1s0x31d1e454a918424f:0x3e9c0987902052c3!8m2!3d2.288556!4d102.3060431!16s%2Fg%2F1tfflw29!19sChIJT0IYqVTk0TERw1IgkIcJnD4?authuser=0&hl=en&rclk=1",605
cultural_tourism,Kuala Lumpur City Gallery,http://www.google.com/maps/place/Kuala+Lumpur+City+Gallery/data=!4m7!3m6!1s0x31cc49cd118d15db:0xf4df5dbee3a1702e!8m2!3d3.14728!4d101.6933572!16s%2Fg%2F1tk1wk9h!19sChIJ2xWNEc1JzDERLnCh475d3_Q?authuser=0&hl=en&rclk=1,967
cultural_tourism,The Heritage Travel & Tours Sdn. Bhd.,http://www.google.com/maps/place/The+Heritage+Travel+%26+Tours+Sdn.+Bhd./data=!4m7!3m6!1s0x31cc49c9e2a334e9:0xa518c439ed5a431f!8m2!3d3.146001!4d101.684103!16s%2Fg%2F1hc383svv!19sChIJ6TSj4slJzDERH0Na7TnEGKU?authuser=0&hl=en&rclk=1,399
eco_tourism,Eco Ride Malaysia,http://www.google.com/maps/place/Eco+Ride+Malaysia/data=!4m7!3m6!1s0x31cc4b72d9ba17af:0x1b8fcb6eb101951b!8m2!3d3.0949791!4d101.6740393!16s%2Fg%2F11h31ztrv4!19sChIJrxe62XJLzDERG5UBsW7Ljxs?authuser=0&hl=en&rclk=1,855
eco_tourism,Eco Tourism Kampung Sungai Melayu,http://www.google.com/maps/place/Eco+Tourism+Kampung+Sungai+Melayu/data=!4m7!3m6!1s0x31da0d199d15718d:0x4a492ed2b20b9b5d!8m2!3d1.454817!4d103.6913711!16s%2Fg%2F11c1s4d30l!19sChIJjXEVnRkN2jERXZsLstIuSUo?authuser=0&hl=en&rclk=1,217
eco_tourism,Mentari Bee Eco Tourism Farm,http://www.google.com/maps/place/Mentari+Bee+Eco+Tourism+Farm/data=!4m7!3m6!1s0x31cc674a213e45d3:0xfd1ad8a354a0ab14!8m2!3d3.3741459!4d101.4520052!16s%2Fg%2F11lm91d705!19sChIJ00U-IUpnzDERFKugVKPYGv0?authuser=0&hl=en&rclk=1,232
eco_tourism,Kuan Wellness EcoPark,http://www.google.com/maps/place/Kuan+Wellness+EcoPark/data=!4m7!3m6!1s0x31cdb302b5908a89:0xaf9d53372c3a6da2!8m2!3d2.6934259!4d101.4970422!16s%2Fg%2F1hc1b4rrr!19sChIJiYqQtQKzzTERom06LDdTna8?authuser=0&hl=en&rclk=1,483
eco_tourism,"Taman Eko Rimba, Sungai Tua","http://www.google.com/maps/place/Taman+Eko+Rimba,+Sungai+Tua/data=!4m7!3m6!1s0x31cc407b9d9911db:0x8bd118027c76ff2b!8m2!3d3.314908!4d101.698364!16s%2Fg%2F11fyljjh2h!19sChIJ2xGZnXtAzDERK_92fAIY0Ys?authuser=0&hl=en&rclk=1",42
eco_tourism,KL Forest Eco Park (E3 Entrance),http://www.google.com/maps/place/KL+Forest+Eco+Park+%28E3+Entrance%29/data=!4m7!3m6!1s0x31cc49c9fb2121cd:0x9b5b8116c2f0c998!8m2!3d3.1499445!4d101.7024077!16s%2Fg%2F11kpn40z88!19sChIJzSEh-8lJzDERmMnwwhaBW5s?authuser=0&hl=en&rclk=1,188
eco_tourism,PD Forest Sg Menyala,http://www.google.com/maps/place/PD+Forest+Sg+Menyala/data=!4m7!3m6!1s0x31cdfa07ff36839d:0x18ad9f55aa32f80f!8m2!3d2.4855085!4d101.8979456!16s%2Fg%2F11ddwwn7j1!19sChIJnYM2_wf6zTERD_gyqlWfrRg?authuser=0&hl=en&rclk=1,1065
eco_tourism,Eco Riths Leisure Travel & Tours Sdn. Bhd.,http://www.google.com/maps/place/Eco+Riths+Leisure+Travel+%26+Tours+Sdn.+Bhd./data=!4m7!3m6!1s0x31cc529d4ca25f85:0x3600d18604c83eb1!8m2!3d3.0647851!4d101.5237731!16s%2Fg%2F1pzsf1myr!19sChIJhV-iTJ1SzDERsT7IBIbRADY?authuser=0&hl=en&rclk=1,1044
eco_tourism,GIBS Ecotourism Resort,http://www.google.com/maps/place/GIBS+Ecotourism+Resort/data=!4m7!3m6!1s0x31cc4086168d6c67:0xba1725e61f08bebf!8m2!3d3.3117643!4d101.6976259!16s%2Fg%2F11h3bq8bm7!19sChIJZ2yNFoZAzDERv74IH-YlF7o?authuser=0&hl=en&rclk=1,820
eco_tourism,BROGA Agarwood Eco-Leisure Valley,http://www.google.com/maps/place/BROGA+Agarwood+Eco-Leisure+Valley/data=!4m7!3m6!1s0x31cdd1c019634ef7:0x27bf89c25c1324b3!8m2!3d2.932628!4d101.9107655!16s%2Fg%2F11bvvysxpl!19sChIJ905jGcDRzTERsyQTXMKJvyc?authuser=0&hl=en&rclk=1,634
eco_tourism,Kesyar Falls Eco Sanctuary,http://www.google.com/maps/place/Kesyar+Falls+Eco+Sanctuary/data=!4m7!3m6!1s0x31cc17709131d471:0x634fc98101cab39b!8m2!3d3.392243!4d101.875813!16s%2Fg%2F11dyxb6z6b!19sChIJcdQxkXAXzDERm7PKAYHJT2M?authuser=0&hl=en&rclk=1,230
eco_tourism,Taman Eko Rimba Kanching by Tourism Selangor,http://www.google.com/maps/place/Taman+Eko+Rimba+Kanching+by+Tourism+Selangor/data=!4m7!3m6!1s0x31cc416319d82023:0xb0b8fa6acf71a990!8m2!3d3.2987806!4d101.6193205!16s%2Fg%2F1ptz0rw5l!19sChIJIyDYGWNBzDERkKlxz2r6uLA?authuser=0&hl=en&rclk=1,938
eco_tourism,Chongkak Park & Resort by Tourism Selangor,http://www.google.com/maps/place/Chongkak+Park+%26+Resort+by+Tourism+Selangor/data=!4m7!3m6!1s0x31cc3bfdacba74ed:0xfb2a2876e4989cd3!8m2!3d3.2100407!4d101.8432558!16s%2Fg%2F11lsn8thbv!19sChIJ7XS6rP07zDER05yY5HYoKvs?authuser=0&hl=en&rclk=1,173
eco_tourism,"bsl ecofarm ä¸‡æˆéš†ç”Ÿæ€ç‰§åœº ï¼ˆgoat milk, ç¾Šå¥¶ï¼‰","http://www.google.com/maps/place/bsl+ecofarm+%E4%B8%87%E6%88%90%E9%9A%86%E7%94%9F%E6%80%81%E7%89%A7%E5%9C%BA+%EF%BC%88goat+milk,+%E7%BE%8A%E5%A5%B6%EF%BC%89/data=!4m7!3m6!1s0x31d067004c9de043:0x1f75c52e5ae8300e!8m2!3d1.8951346!4d103.2183746!16s%2Fg%2F11dz0c6g5w!19sChIJQ-CdTABn0DERDjDoWi7FdR8?authuser=0&hl=en&rclk=1",969
eco_tourism,Green Valley Eco Village,http://www.google.com/maps/place/Green+Valley+Eco+Village/data=!4m7!3m6!1s0x31da7bfcb13bac35:0x620387da92dae312!8m2!3d1.6412167!4d103.6408806!16s%2Fg%2F11hz28zzwj!19sChIJNaw7sfx72jEREuPaktqHA2I?authuser=0&hl=en&rclk=1,179
